sim-time-sec,position/lat-geod-deg,position/long-gc-deg,position/geod-alt-ft,attitude/phi-rad,attitude/theta-rad,attitude/psi-rad,velocities/phidot-rad_sec,velocities/thetadot-rad_sec,velocities/psidot-rad_sec,control/erro_phi,control/erro_theta,control/erro_psi
17.000000000000107,-83.04454855187674,-36.67258278962424,2097181.7224431275,-0.05479535006593445,-0.06098524917958657,6.161527324888104,-0.001629871549885609,-0.0018736378374293564,-0.0016166538389501832,,,
17.050000000000107,-83.04646009413511,-36.658506748757496,2097852.3989055883,-0.05490235811844811,-0.06111566545371803,6.161204188171826,-0.0016296288995142157,-0.0018739128225609988,-0.0016163666113262543,,,
17.100000000000108,-83.04837109704631,-36.64442372239574,2098523.055499352,-0.05500935008406449,-0.06124609516965873,6.160880946881028,-0.0016293863035430204,-0.0018741877296902638,-0.0016160793943350172,,,
17.15000000000011,-83.05028156034484,-36.630333707110786,2099193.6922242525,-0.05511632596690012,-0.06137653832290285,6.160557600954725,-0.0016291437619899637,-0.001874462558832005,-0.001615792187984354,,,
17.20000000000011,-83.05219148376504,-36.61623669947449,2099864.3090800815,-0.05522328577107257,-0.06150699490894564,6.16023415033193,-0.0016289012748729747,-0.0018747373100010782,-0.0016155049922821295,,,
17.25000000000011,-83.05410086704102,-36.60213269605877,2100534.906066656,-0.05533022950069992,-0.06163746492328314,6.159910594951659,-0.0016286588422099715,-0.0018750119832123414,-0.0016152178072361895,,,
17.30000000000011,-83.05600970990668,-36.5880216934356,2101205.4831837723,-0.0554371571599011,-0.06176794836141252,6.159586934752927,-0.0016284164640188604,-0.0018752865784806508,-0.0016149306328543584,,,
17.35000000000011,-83.05791801209573,-36.573903688177055,2101876.040431237,-0.055544068752795744,-0.06189844521883207,6.159263169674751,-0.001628174140317536,-0.0018755610958208658,-0.0016146434691444449,,,
17.400000000000112,-83.05982577334167,-36.55977867685525,2102546.577808874,-0.055650964283504266,-0.06202895549104106,6.158939299656148,-0.0016279318711238816,-0.001875835535247845,-0.001614356316114236,,,
17.450000000000113,-83.06173299337783,-36.545646656042415,2103217.0953164767,-0.05575784375614775,-0.06215947917353971,6.1586153246361395,-0.0016276896564557687,-0.0018761098967764484,-0.0016140691737715008,,,
17.500000000000114,-83.06363967193728,-36.53150762231084,2103887.5929538608,-0.05586470717484801,-0.062290016261829305,6.1582912445537445,-0.0016274474963310585,-0.0018763841804215376,-0.001613782042123989,,,
17.550000000000114,-83.06554580875292,-36.51736157223291,2104558.070720824,-0.05597155454372767,-0.06242056675141202,6.157967059347985,-0.0016272053907675991,-0.0018766583861979734,-0.0016134949211794314,,,
17.600000000000115,-83.0674514035574,-36.50320850238111,2105228.5286171813,-0.05607838586691006,-0.06255113063779122,6.157642768957885,-0.0016269633397832284,-0.001876932514120619,-0.0016132078109455396,,,
17.650000000000116,-83.06935645608326,-36.489048409328035,2105898.9666427397,-0.05618520114851915,-0.06268170791647124,6.15731837332247,-0.0016267213433957721,-0.0018772065642043375,-0.0016129207114300064,,,
17.700000000000117,-83.07126096606272,-36.47488128964638,2106569.384797309,-0.05629200039267975,-0.06281229858295738,6.156993872380766,-0.0016264794016230453,-0.001877480536463993,-0.001612633622640506,,,
17.750000000000117,-83.0731649332279,-36.46070713990893,2107239.783080694,-0.056398783603517445,-0.06294290263275595,6.156669266071801,-0.001626237514482851,-0.0018777544309144505,-0.0016123465445846918,,,
17.800000000000118,-83.07506835731066,-36.446525956688646,2107910.1614927063,-0.05650555078515838,-0.0630735200613744,6.1563445543346065,-0.0016259956819929808,-0.0018780282475705761,-0.001612059477270201,,,
17.85000000000012,-83.07697123804262,-36.432337736558544,2108580.5200331546,-0.05661230194172955,-0.06320415086432102,6.156019737108214,-0.0016257539041712153,-0.0018783019864472357,-0.001611772420704649,,,
17.90000000000012,-83.07887357515527,-36.41814247609181,2109250.8587018494,-0.056719037077358654,-0.06333479503710529,6.155694814331659,-0.0016255121810353238,-0.0018785756475592974,-0.0016114853748956347,,,
17.95000000000012,-83.08077536837986,-36.403940171861734,2109921.177498593,-0.056825756196174186,-0.0634654525752375,6.155369785943977,-0.0016252705126030636,-0.001878849230921629,-0.0016111983398507362,,,
18.00000000000012,-83.08267661744743,-36.389730820441784,2110591.476423206,-0.05693245930230522,-0.06359612347422916,6.155044651884208,-0.001625028898892181,-0.0018791227365490993,-0.0016109113155775132,,,
18.05000000000012,-83.08457732208885,-36.375514418405544,2111261.755475477,-0.05703914639988168,-0.06372680772959273,6.154719412091392,-0.0016247873399204114,-0.0018793961644565777,-0.0016106243020835057,,,
18.100000000000122,-83.08647748203471,-36.36129096232674,2111932.0146552394,-0.05714581749303419,-0.06385750533684163,6.154394066504573,-0.001624545835705478,-0.0018796695146589353,-0.001610337299376237,,,
18.150000000000123,-83.08837709701548,-36.347060448779274,2112602.253962287,-0.057252472585894075,-0.0639882162914903,6.154068615062799,-0.0016243043862650937,-0.0018799427871710429,-0.0016100503074632092,,,
18.200000000000124,-83.09027616676137,-36.33282287433721,2113272.4733964433,-0.0573591116825934,-0.06411894058905433,6.153743057705116,-0.001624062991616959,-0.0018802159820077728,-0.0016097633263519064,,,
18.250000000000124,-83.0921746910024,-36.31857823557475,2113942.672957495,-0.057465734787264924,-0.06424967822505012,6.153417394370576,-0.0016238216517787639,-0.0018804890991839971,-0.001609476356049793,,,
18.300000000000125,-83.0940726694684,-36.30432652906629,2114612.852645277,-0.057572341904042194,-0.06438042919499533,6.153091624998235,-0.001623580366768187,-0.0018807621387145897,-0.0016091893965643157,,,
18.350000000000126,-83.09597010188897,-36.290067751386395,2115283.012459582,-0.05767893303705955,-0.0645111934944083,6.152765749527149,-0.0016233391366028947,-0.0018810351006144253,-0.0016089024479029011,,,
18.400000000000126,-83.09786698799351,-36.27580189910981,2115953.15240023,-0.05778550819045183,-0.06464197111880884,6.152439767896379,-0.0016230979613005435,-0.001881307984898378,-0.0016086155100729577,,,
